1.63049692172383e+001	7.10732054015617e-004
1.63208003518030e+001	4.26439232409370e-004
1.63366314863676e+001	4.26439232409370e-004
1.63524626209323e+001	2.84292821606247e-004
1.63682937554969e+001	0.00000000000000e+000
1.63841248900616e+001	-1.42146410803151e-004
1.63999560246262e+001	-1.42146410803151e-004
1.64157871591909e+001	-1.42146410803151e-004
1.64316182937555e+001	0.00000000000000e+000
1.64474494283201e+001	4.26439232409370e-004
1.64628408091469e+001	1.27931769722814e-003
1.64773526824978e+001	2.41648898365313e-003
1.64912049252419e+001	3.69580668088129e-003
1.65052770448549e+001	3.98009950248754e-003
1.65186895338610e+001	4.97512437810943e-003
1.65312225153914e+001	9.52380952380952e-003
1.65461741424802e+001	1.19402985074627e-002
1.65620052770449e+001	1.35039090262971e-002
1.65776165347405e+001	1.52096659559346e-002
1.65932277924362e+001	1.64889836531628e-002
1.66088390501319e+001	1.79104477611940e-002
1.66246701846966e+001	1.83368869936034e-002
1.66402814423923e+001	1.73418621179815e-002
1.66556728232190e+001	1.52096659559346e-002
1.66708443271768e+001	1.22245913290689e-002
1.66860158311346e+001	9.38166311300637e-003
1.67016270888303e+001	7.96019900497510e-003
1.67387862796834e+001	5.54371002132195e-003
1.67521987686895e+001	1.09452736318408e-002
1.67645118733509e+001	1.73418621179815e-002
1.67750659630607e+001	2.47334754797441e-002
1.67843007915567e+001	3.31201137171286e-002
1.67924362357080e+001	4.19331911869225e-002
1.68003518029903e+001	5.08884150675195e-002
1.68080474934037e+001	5.97014925373134e-002
1.68155233069481e+001	6.86567164179104e-002
1.68265171503958e+001	7.59061833688699e-002
1.68229991204925e+001	7.77540867093106e-002
1.68311345646438e+001	8.64250177683013e-002
1.68392700087951e+001	9.52380952380952e-002
1.68469656992084e+001	1.04193319118692e-001
1.68548812664908e+001	1.13006396588486e-001
1.68533421284081e+001	1.12437810945274e-001
1.68601583113456e+001	1.21677327647477e-001
1.68691732629727e+001	1.29921819474058e-001
1.68781882145998e+001	1.38308457711443e-001
1.68861037818821e+001	1.47121535181237e-001
1.68935795954266e+001	1.56076759061834e-001
1.69017150395778e+001	1.64889836531628e-001
1.69085312225154e+001	1.74129353233831e-001
1.69164467897977e+001	1.82942430703625e-001
1.69245822339490e+001	1.91755508173419e-001
1.69318381706244e+001	2.00852878464819e-001
1.69393139841689e+001	2.09808102345416e-001
1.69472295514512e+001	2.18621179815210e-001
1.69553649956025e+001	2.27434257285004e-001
1.69729551451187e+001	2.44918265813788e-001
1.69826297273527e+001	2.53020611229566e-001
1.69868073878628e+001	2.62970859985785e-001
1.69951627088830e+001	2.71641791044776e-001
1.70050571679859e+001	2.79744136460554e-001
1.70147317502199e+001	2.88272921108742e-001
1.70208883025506e+001	2.97228144989339e-001
1.70208883025506e+001	3.06325515280739e-001
1.70246262093228e+001	3.09737029140014e-001
1.70301231310466e+001	3.19260838663824e-001
1.70351802990325e+001	3.28926794598436e-001
1.70397977132806e+001	3.38734896943852e-001
1.70444151275286e+001	3.48542999289268e-001
1.70488126649077e+001	3.58351101634684e-001
1.70516710642040e+001	3.68443496801706e-001
1.70565083553210e+001	3.78109452736318e-001
1.70611257695690e+001	3.87917555081734e-001
1.70650835532102e+001	3.97867803837953e-001
1.70686015831135e+001	4.07818052594172e-001
1.70721196130167e+001	4.17768301350391e-001
1.70743183817062e+001	4.26581378820185e-001
1.70756376429200e+001	4.27718550106610e-001
1.70776165347405e+001	4.36673773987207e-001
1.70793755496922e+001	4.46908315565032e-001
1.70861917326297e+001	4.75337597725657e-001
1.70923482849604e+001	4.84292821606254e-001
1.70960861917326e+001	4.94243070362473e-001
1.70985048372911e+001	5.04477611940299e-001
1.71029023746702e+001	5.10732054015636e-001
1.71011433597186e+001	5.14570007107321e-001
1.71044415127529e+001	5.24520255863540e-001
1.71090589270009e+001	5.34328358208955e-001
1.71116974494283e+001	5.44420753375977e-001
1.71152154793316e+001	5.54513148542999e-001
1.71191732629727e+001	5.64321250888415e-001
1.71226912928760e+001	5.74129353233831e-001
1.71255496921724e+001	5.84221748400853e-001
1.71290677220756e+001	5.94171997157072e-001
1.71345646437995e+001	6.03695806680881e-001
1.71402814423923e+001	6.13361762615494e-001
1.71457783641161e+001	6.23312011371713e-001
1.71539138082674e+001	6.31272210376688e-001
1.71664467897977e+001	6.36105188343994e-001
1.71800791556728e+001	6.40369580668088e-001
1.71912928759894e+001	6.36105188343994e-001
1.71963500439754e+001	6.26581378820185e-001
1.71989885664028e+001	6.16915422885572e-001
1.71989885664028e+001	6.07249466950960e-001
1.71985488126649e+001	5.97299218194741e-001
1.72003078276165e+001	5.87064676616915e-001
1.72042656112577e+001	5.77114427860697e-001
1.72093227792436e+001	5.67874911158493e-001
1.72181178540018e+001	5.40440653873490e-001
1.72185576077397e+001	5.30632551528074e-001
1.72214160070361e+001	5.21108742004264e-001
1.72238346525945e+001	5.11584932480455e-001
1.72251539138083e+001	5.01634683724236e-001
1.72280123131047e+001	4.91684434968017e-001
1.72315303430079e+001	4.81876332622601e-001
1.72335092348285e+001	4.71926083866382e-001
1.72348284960422e+001	4.61975835110164e-001
1.72363676341249e+001	4.51741293532338e-001
1.72379067722076e+001	4.41506751954513e-001
1.72409850483729e+001	4.31982942430704e-001
1.72445030782762e+001	4.22459132906894e-001
1.72464819700967e+001	4.12793176972282e-001
1.72489006156552e+001	4.02842928216063e-001
1.72515391380827e+001	3.92892679459844e-001
1.72530782761653e+001	3.82942430703625e-001
1.72539577836412e+001	3.72850035536603e-001
1.72557167985928e+001	3.62899786780384e-001
1.72572559366755e+001	3.52949538024165e-001
1.72587950747581e+001	3.42857142857143e-001
1.72618733509235e+001	3.32906894100924e-001
1.72645118733509e+001	3.22956645344705e-001
1.72662708883026e+001	3.12722103766880e-001
1.72684696569921e+001	3.02629708599858e-001
1.72706684256816e+001	2.92679459843639e-001
1.72726473175022e+001	2.82729211087420e-001
1.72748460861917e+001	2.72778962331201e-001
1.72772647317502e+001	2.62828713574982e-001
1.72785839929639e+001	2.52736318407960e-001
1.72803430079156e+001	2.42643923240938e-001
1.72834212840809e+001	2.32835820895522e-001
1.72867194371152e+001	2.23027718550107e-001
1.72895778364116e+001	2.12935323383085e-001
1.72922163588390e+001	2.02842928216063e-001
1.72944151275286e+001	1.92750533049041e-001
1.72963940193492e+001	1.82658137882018e-001
1.72988126649077e+001	1.72423596304193e-001
1.73021108179420e+001	1.62473347547974e-001
1.73054089709763e+001	1.52523098791756e-001
1.73087071240106e+001	1.42572850035537e-001
1.73124450307828e+001	1.32622601279318e-001
1.73159630606860e+001	1.22672352523099e-001
1.73194810905893e+001	1.12722103766880e-001
1.73238786279683e+001	1.02914001421464e-001
1.73291556728232e+001	9.33901918976546e-002
1.73344327176781e+001	8.37242359630419e-002
1.73388302550572e+001	6.97938877043355e-002
1.73463060686016e+001	6.08386638237385e-002
1.73535620052770e+001	5.15991471215352e-002
1.73616974494283e+001	4.30703624733475e-002
1.73722515391381e+001	3.56787491115849e-002
1.73850043975374e+001	2.94243070362473e-002
1.73979771328056e+001	2.34541577825160e-002
1.74131486367634e+001	2.06112295664534e-002
1.74287598944591e+001	1.87633262260128e-002
1.74441512752858e+001	1.69154228855721e-002
1.74597625329815e+001	1.52096659559346e-002
1.74749340369393e+001	1.33617626154940e-002
1.74890061565523e+001	1.00923951670220e-002
1.75131926121372e+001	9.38166311300637e-003
1.75349604221636e+001	9.38166311300637e-003
1.75626649076517e+001	6.82302771855009e-003
1.75883905013193e+001	6.82302771855009e-003
1.76141160949868e+001	4.26439232409379e-003
1.76396218117854e+001	1.84790334044063e-003
1.76545734388742e+001	1.84790334044063e-003
1.76690853122252e+001	2.13219616204688e-003
1.76833773087071e+001	1.70575692963751e-003
1.76983289357960e+001	1.42146410803096e-004
1.77137203166227e+001	-4.26439232409398e-004
1.77288918205805e+001	2.84292821606247e-004
1.77436235708004e+001	5.68585643212466e-004
1.77585751978892e+001	5.68585643212466e-004
1.77739665787159e+001	8.52878464818740e-004
1.77893579595427e+001	8.52878464818740e-004
1.78047493403694e+001	4.26439232409370e-004
1.78203605980651e+001	2.84292821606247e-004
1.78361917326297e+001	4.26439232409370e-004
1.78520228671944e+001	2.84292821606247e-004
1.78676341248901e+001	2.84292821606247e-004
1.78834652594547e+001	4.26439232409370e-004
1.78990765171504e+001	2.84292821606247e-004
1.79146877748461e+001	1.42146410803096e-004
1.79305189094107e+001	2.84292821606247e-004
1.79463500439754e+001	4.26439232409370e-004
1.79621811785400e+001	1.42146410803096e-004
1.79780123131047e+001	-1.42146410803151e-004
1.79938434476693e+001	-1.42146410803151e-004
1.80094547053650e+001	-1.42146410803151e-004
1.80252858399296e+001	-1.42146410803151e-004
1.80411169744943e+001	0.00000000000000e+000
1.80569481090589e+001	0.00000000000000e+000
1.80727792436236e+001	0.00000000000000e+000
1.80886103781882e+001	1.42146410803096e-004
1.81044415127529e+001	2.84292821606247e-004
1.81202726473175e+001	1.42146410803096e-004
1.81361037818821e+001	1.42146410803096e-004
1.81519349164468e+001	2.84292821606247e-004
1.81677660510114e+001	1.42146410803096e-004
1.81835971855761e+001	-2.84292821606275e-004